original_word,new_word,case_variations,starting_letter,offset,direction
spendierten,TRÄNT,"['speNDiERten', 'SpeNDiERten', 'sPeNDiERten', 'SPeNDiERten', 'spENDiERten', 'SpENDiERten', 'sPENDiERten', 'SPENDiERten', 'speNDiERtEn', 'SpeNDiERtEn', 'sPeNDiERtEn', 'SPeNDiERtEn', 'spENDiERtEn', 'SpENDiERtEn', 'sPENDiERtEn', 'SPENDiERtEn', 'speNDiERteN', 'SpeNDiERteN', 'sPeNDiERteN', 'SPeNDiERteN', 'spENDiERteN', 'SpENDiERteN', 'sPENDiERteN', 'SPENDiERteN', 'speNDiERtEN', 'SpeNDiERtEN', 'sPeNDiERtEN', 'SPeNDiERtEN', 'spENDiERtEN', 'SpENDiERtEN', 'sPENDiERtEN', 'SPENDiERtEN']",2,3,reverse
ausreißen,SeeKS,"['ausreiSSen', 'AusreiSSen', 'aUsreiSSen', 'AUsreiSSen', 'auSreiSSen', 'AuSreiSSen', 'aUSreiSSen', 'AUSreiSSen', 'ausReiSSen', 'AusReiSSen', 'aUsReiSSen', 'AUsReiSSen', 'auSReiSSen', 'AuSReiSSen', 'aUSReiSSen', 'AUSReiSSen', 'ausreiSSeN', 'AusreiSSeN', 'aUsreiSSeN', 'AUsreiSSeN', 'auSreiSSeN', 'AuSreiSSeN', 'aUSreiSSeN', 'AUSreiSSeN', 'ausReiSSeN', 'AusReiSSeN', 'aUsReiSSeN', 'AUsReiSSeN', 'auSReiSSeN', 'AuSReiSSeN', 'aUSReiSSeN', 'AUSReiSSeN']",4,1,reverse
spitzigen,TÜRKE,"['spitZIGeN', 'sPitZIGeN', 'spItZIGeN', 'sPItZIGeN', 'spiTZIGeN', 'sPiTZIGeN', 'spITZIGeN', 'sPITZIGeN']",3,3,reverse
seitenthema,ENTER,"['seiTENTHema', 'SeiTENTHema', 'sEiTENTHema', 'SEiTENTHema', 'seITENTHema', 'SeITENTHema', 'sEITENTHema', 'SEITENTHema', 'seiTENTHeMa', 'SeiTENTHeMa', 'sEiTENTHeMa', 'SEiTENTHeMa', 'seITENTHeMa', 'SeITENTHeMa', 'sEITENTHeMa', 'SEITENTHeMa', 'seiTENTHemA', 'SeiTENTHemA', 'sEiTENTHemA', 'SEiTENTHemA', 'seITENTHemA', 'SeITENTHemA', 'sEITENTHemA', 'SEITENTHemA', 'seiTENTHeMA', 'SeiTENTHeMA', 'sEiTENTHeMA', 'SEiTENTHeMA', 'seITENTHeMA', 'SeITENTHeMA', 'sEITENTHeMA', 'SEITENTHeMA']",2,3,reverse
seitenthema,ENTERT,"['seITENTHema', 'SeITENTHema', 'sEITENTHema', 'SEITENTHema', 'seITENTHeMa', 'SeITENTHeMa', 'sEITENTHeMa', 'SEITENTHeMa', 'seITENTHemA', 'SeITENTHemA', 'sEITENTHemA', 'SEITENTHemA', 'seITENTHeMA', 'SeITENTHeMA', 'sEITENTHeMA', 'SEITENTHeMA']",1,3,reverse
gegeißelt,SeeKS,"['gegeiSSelt', 'GegeiSSelt', 'gEgeiSSelt', 'GEgeiSSelt', 'geGeiSSelt', 'GeGeiSSelt', 'gEGeiSSelt', 'GEGeiSSelt', 'gegeiSSeLt', 'GegeiSSeLt', 'gEgeiSSeLt', 'GEgeiSSeLt', 'geGeiSSeLt', 'GeGeiSSeLt', 'gEGeiSSeLt', 'GEGeiSSeLt', 'gegeiSSelT', 'GegeiSSelT', 'gEgeiSSelT', 'GEgeiSSelT', 'geGeiSSelT', 'GeGeiSSelT', 'gEGeiSSelT', 'GEGeiSSelT', 'gegeiSSeLT', 'GegeiSSeLT', 'gEgeiSSeLT', 'GEgeiSSeLT', 'geGeiSSeLT', 'GeGeiSSeLT', 'gEGeiSSeLT', 'GEGeiSSeLT']",3,1,reverse
weiterführt,lITER,"['weiTERFÜhrt', 'WeiTERFÜhrt', 'wEiTERFÜhrt', 'WEiTERFÜhrt', 'weITERFÜhrt', 'WeITERFÜhrt', 'wEITERFÜhrt', 'WEITERFÜhrt', 'weiTERFÜhRt', 'WeiTERFÜhRt', 'wEiTERFÜhRt', 'WEiTERFÜhRt', 'weITERFÜhRt', 'WeITERFÜhRt', 'wEITERFÜhRt', 'WEITERFÜhRt', 'weiTERFÜhrT', 'WeiTERFÜhrT', 'wEiTERFÜhrT', 'WEiTERFÜhrT', 'weITERFÜhrT', 'WeITERFÜhrT', 'wEITERFÜhrT', 'WEITERFÜhrT', 'weiTERFÜhRT', 'WeiTERFÜhRT', 'wEiTERFÜhRT', 'WEiTERFÜhRT', 'weITERFÜhRT', 'WeITERFÜhRT', 'wEITERFÜhRT', 'WEITERFÜhRT']",2,3,reverse
soldatenrat,PINTE,"['soldatENRAT', 'sOldatENRAT', 'soLdatENRAT', 'sOLdatENRAT', 'solDatENRAT', 'sOlDatENRAT', 'soLDatENRAT', 'sOLDatENRAT', 'soldAtENRAT', 'sOldAtENRAT', 'soLdAtENRAT', 'sOLdAtENRAT', 'solDAtENRAT', 'sOlDAtENRAT', 'soLDAtENRAT', 'sOLDAtENRAT', 'soldaTENRAT', 'sOldaTENRAT', 'soLdaTENRAT', 'sOLdaTENRAT', 'solDaTENRAT', 'sOlDaTENRAT', 'soLDaTENRAT', 'sOLDaTENRAT', 'soldATENRAT', 'sOldATENRAT', 'soLdATENRAT', 'sOLdATENRAT', 'solDATENRAT', 'sOlDATENRAT', 'soLDATENRAT', 'sOLDATENRAT']",5,3,reverse
missstand,geeKY,"['MiSSstand', 'MiSSsTand', 'MiSSstAnd', 'MiSSsTAnd', 'MiSSstaNd', 'MiSSsTaNd', 'MiSSstANd', 'MiSSsTANd', 'MiSSstanD', 'MiSSsTanD', 'MiSSstAnD', 'MiSSsTAnD', 'MiSSstaND', 'MiSSsTaND', 'MiSSstAND', 'MiSSsTAND']",0,1,reverse
meldeten,DULDe,"['meLDeTEn', 'MeLDeTEn', 'mELDeTEn', 'MELDeTEn', 'meLDeTEN', 'MeLDeTEN', 'mELDeTEN', 'MELDeTEN']",1,7,reverse
lindenallee,mELde,"['lindenaLLeE', 'lIndenaLLeE', 'liNdenaLLeE', 'lINdenaLLeE', 'linDenaLLeE', 'lInDenaLLeE', 'liNDenaLLeE', 'lINDenaLLeE', 'lindEnaLLeE', 'lIndEnaLLeE', 'liNdEnaLLeE', 'lINdEnaLLeE', 'linDEnaLLeE', 'lInDEnaLLeE', 'liNDEnaLLeE', 'lINDEnaLLeE', 'lindeNaLLeE', 'lIndeNaLLeE', 'liNdeNaLLeE', 'lINdeNaLLeE', 'linDeNaLLeE', 'lInDeNaLLeE', 'liNDeNaLLeE', 'lINDeNaLLeE', 'lindENaLLeE', 'lIndENaLLeE', 'liNdENaLLeE', 'lINdENaLLeE', 'linDENaLLeE', 'lInDENaLLeE', 'liNDENaLLeE', 'lINDENaLLeE', 'lindenALLeE', 'lIndenALLeE', 'liNdenALLeE', 'lINdenALLeE', 'linDenALLeE', 'lInDenALLeE', 'liNDenALLeE', 'lINDenALLeE', 'lindEnALLeE', 'lIndEnALLeE', 'liNdEnALLeE', 'lINdEnALLeE', 'linDEnALLeE', 'lInDEnALLeE', 'liNDEnALLeE', 'lINDEnALLeE', 'lindeNALLeE', 'lIndeNALLeE', 'liNdeNALLeE', 'lINdeNALLeE', 'linDeNALLeE', 'lInDeNALLeE', 'liNDeNALLeE', 'lINDeNALLeE', 'lindENALLeE', 'lIndENALLeE', 'liNdENALLeE', 'lINdENALLeE', 'linDENALLeE', 'lInDENALLeE', 'liNDENALLeE', 'lINDENALLeE']",6,7,reverse
treibmittel,RÖHRT,"['treIBMiTtel', 'TreIBMiTtel', 'tReIBMiTtel', 'TReIBMiTtel', 'trEIBMiTtel', 'TrEIBMiTtel', 'tREIBMiTtel', 'TREIBMiTtel', 'treIBMiTtEl', 'TreIBMiTtEl', 'tReIBMiTtEl', 'TReIBMiTtEl', 'trEIBMiTtEl', 'TrEIBMiTtEl', 'tREIBMiTtEl', 'TREIBMiTtEl', 'treIBMiTteL', 'TreIBMiTteL', 'tReIBMiTteL', 'TReIBMiTteL', 'trEIBMiTteL', 'TrEIBMiTteL', 'tREIBMiTteL', 'TREIBMiTteL', 'treIBMiTtEL', 'TreIBMiTtEL', 'tReIBMiTtEL', 'TReIBMiTtEL', 'trEIBMiTtEL', 'TrEIBMiTtEL', 'tREIBMiTtEL', 'TREIBMiTtEL']",2,3,reverse
stressig,sIegS,"['stresSIg', 'StresSIg', 'sTresSIg', 'STresSIg', 'stResSIg', 'StResSIg', 'sTResSIg', 'STResSIg']",3,1,reverse
schulleitern,NITER,"['SchulleiTERN', 'SChulleiTERN', 'ScHulleiTERN', 'SCHulleiTERN', 'SchUlleiTERN', 'SChUlleiTERN', 'ScHUlleiTERN', 'SCHUlleiTERN', 'SchuLleiTERN', 'SChuLleiTERN', 'ScHuLleiTERN', 'SCHuLleiTERN', 'SchULleiTERN', 'SChULleiTERN', 'ScHULleiTERN', 'SCHULleiTERN', 'SchulLeiTERN', 'SChulLeiTERN', 'ScHulLeiTERN', 'SCHulLeiTERN', 'SchUlLeiTERN', 'SChUlLeiTERN', 'ScHUlLeiTERN', 'SCHUlLeiTERN', 'SchuLLeiTERN', 'SChuLLeiTERN', 'ScHuLLeiTERN', 'SCHuLLeiTERN', 'SchULLeiTERN', 'SChULLeiTERN', 'ScHULLeiTERN', 'SCHULLeiTERN', 'SchullEiTERN', 'SChullEiTERN', 'ScHullEiTERN', 'SCHullEiTERN', 'SchUllEiTERN', 'SChUllEiTERN', 'ScHUllEiTERN', 'SCHUllEiTERN', 'SchuLlEiTERN', 'SChuLlEiTERN', 'ScHuLlEiTERN', 'SCHuLlEiTERN', 'SchULlEiTERN', 'SChULlEiTERN', 'ScHULlEiTERN', 'SCHULlEiTERN', 'SchulLEiTERN', 'SChulLEiTERN', 'ScHulLEiTERN', 'SCHulLEiTERN', 'SchUlLEiTERN', 'SChUlLEiTERN', 'ScHUlLEiTERN', 'SCHUlLEiTERN', 'SchuLLEiTERN', 'SChuLLEiTERN', 'ScHuLLEiTERN', 'SCHuLLEiTERN', 'SchULLEiTERN', 'SChULLEiTERN', 'ScHULLEiTERN', 'SCHULLEiTERN', 'SchulleITERN', 'SChulleITERN', 'ScHulleITERN', 'SCHulleITERN', 'SchUlleITERN', 'SChUlleITERN', 'ScHUlleITERN', 'SCHUlleITERN', 'SchuLleITERN', 'SChuLleITERN', 'ScHuLleITERN', 'SCHuLleITERN', 'SchULleITERN', 'SChULleITERN', 'ScHULleITERN', 'SCHULleITERN', 'SchulLeITERN', 'SChulLeITERN', 'ScHulLeITERN', 'SCHulLeITERN', 'SchUlLeITERN', 'SChUlLeITERN', 'ScHUlLeITERN', 'SCHUlLeITERN', 'SchuLLeITERN', 'SChuLLeITERN', 'ScHuLLeITERN', 'SCHuLLeITERN', 'SchULLeITERN', 'SChULLeITERN', 'ScHULLeITERN', 'SCHULLeITERN', 'SchullEITERN', 'SChullEITERN', 'ScHullEITERN', 'SCHullEITERN', 'SchUllEITERN', 'SChUllEITERN', 'ScHUllEITERN', 'SCHUllEITERN', 'SchuLlEITERN', 'SChuLlEITERN', 'ScHuLlEITERN', 'SCHuLlEITERN', 'SchULlEITERN', 'SChULlEITERN', 'ScHULlEITERN', 'SCHULlEITERN', 'SchulLEITERN', 'SChulLEITERN', 'ScHulLEITERN', 'SCHulLEITERN', 'SchUlLEITERN', 'SChUlLEITERN', 'ScHUlLEITERN', 'SCHUlLEITERN', 'SchuLLEITERN', 'SChuLLEITERN', 'ScHuLLEITERN', 'SCHuLLEITERN', 'SchULLEITERN', 'SChULLEITERN', 'ScHULLEITERN', 'SCHULLEITERN']",7,3,reverse
spritzigen,TÜRKE,"['spritZIGeN', 'sPritZIGeN', 'spRitZIGeN', 'sPRitZIGeN', 'sprItZIGeN', 'sPrItZIGeN', 'spRItZIGeN', 'sPRItZIGeN', 'spriTZIGeN', 'sPriTZIGeN', 'spRiTZIGeN', 'sPRiTZIGeN', 'sprITZIGeN', 'sPrITZIGeN', 'spRITZIGeN', 'sPRITZIGeN']",4,3,reverse
vertrittst,EERIE,"['vertRITTSt', 'VertRITTSt', 'vErtRITTSt', 'VErtRITTSt', 'veRtRITTSt', 'VeRtRITTSt', 'vERtRITTSt', 'VERtRITTSt', 'verTRITTSt', 'VerTRITTSt', 'vErTRITTSt', 'VErTRITTSt', 'veRTRITTSt', 'VeRTRITTSt', 'vERTRITTSt', 'VERTRITTSt']",3,3,reverse
amtierenden,TITRE,"['amtIERENden', 'AmtIERENden', 'aMtIERENden', 'AMtIERENden', 'amTIERENden', 'AmTIERENden', 'aMTIERENden', 'AMTIERENden', 'amtIERENdEn', 'AmtIERENdEn', 'aMtIERENdEn', 'AMtIERENdEn', 'amTIERENdEn', 'AmTIERENdEn', 'aMTIERENdEn', 'AMTIERENdEn', 'amtIERENdeN', 'AmtIERENdeN', 'aMtIERENdeN', 'AMtIERENdeN', 'amTIERENdeN', 'AmTIERENdeN', 'aMTIERENdeN', 'AMTIERENdeN', 'amtIERENdEN', 'AmtIERENdEN', 'aMtIERENdEN', 'AMtIERENdEN', 'amTIERENdEN', 'AmTIERENdEN', 'aMTIERENdEN', 'AMTIERENdEN']",2,3,reverse
gutgeheißen,SeeKS,"['gutgeheiSSen', 'GutgeheiSSen', 'gUtgeheiSSen', 'GUtgeheiSSen', 'guTgeheiSSen', 'GuTgeheiSSen', 'gUTgeheiSSen', 'GUTgeheiSSen', 'gutGeheiSSen', 'GutGeheiSSen', 'gUtGeheiSSen', 'GUtGeheiSSen', 'guTGeheiSSen', 'GuTGeheiSSen', 'gUTGeheiSSen', 'GUTGeheiSSen', 'gutgEheiSSen', 'GutgEheiSSen', 'gUtgEheiSSen', 'GUtgEheiSSen', 'guTgEheiSSen', 'GuTgEheiSSen', 'gUTgEheiSSen', 'GUTgEheiSSen', 'gutGEheiSSen', 'GutGEheiSSen', 'gUtGEheiSSen', 'GUtGEheiSSen', 'guTGEheiSSen', 'GuTGEheiSSen', 'gUTGEheiSSen', 'GUTGEheiSSen', 'gutgeHeiSSen', 'GutgeHeiSSen', 'gUtgeHeiSSen', 'GUtgeHeiSSen', 'guTgeHeiSSen', 'GuTgeHeiSSen', 'gUTgeHeiSSen', 'GUTgeHeiSSen', 'gutGeHeiSSen', 'GutGeHeiSSen', 'gUtGeHeiSSen', 'GUtGeHeiSSen', 'guTGeHeiSSen', 'GuTGeHeiSSen', 'gUTGeHeiSSen', 'GUTGeHeiSSen', 'gutgEHeiSSen', 'GutgEHeiSSen', 'gUtgEHeiSSen', 'GUtgEHeiSSen', 'guTgEHeiSSen', 'GuTgEHeiSSen', 'gUTgEHeiSSen', 'GUTgEHeiSSen', 'gutGEHeiSSen', 'GutGEHeiSSen', 'gUtGEHeiSSen', 'GUtGEHeiSSen', 'guTGEHeiSSen', 'GuTGEHeiSSen', 'gUTGEHeiSSen', 'GUTGEHeiSSen', 'gutgeheiSSeN', 'GutgeheiSSeN', 'gUtgeheiSSeN', 'GUtgeheiSSeN', 'guTgeheiSSeN', 'GuTgeheiSSeN', 'gUTgeheiSSeN', 'GUTgeheiSSeN', 'gutGeheiSSeN', 'GutGeheiSSeN', 'gUtGeheiSSeN', 'GUtGeheiSSeN', 'guTGeheiSSeN', 'GuTGeheiSSeN', 'gUTGeheiSSeN', 'GUTGeheiSSeN', 'gutgEheiSSeN', 'GutgEheiSSeN', 'gUtgEheiSSeN', 'GUtgEheiSSeN', 'guTgEheiSSeN', 'GuTgEheiSSeN', 'gUTgEheiSSeN', 'GUTgEheiSSeN', 'gutGEheiSSeN', 'GutGEheiSSeN', 'gUtGEheiSSeN', 'GUtGEheiSSeN', 'guTGEheiSSeN', 'GuTGEheiSSeN', 'gUTGEheiSSeN', 'GUTGEheiSSeN', 'gutgeHeiSSeN', 'GutgeHeiSSeN', 'gUtgeHeiSSeN', 'GUtgeHeiSSeN', 'guTgeHeiSSeN', 'GuTgeHeiSSeN', 'gUTgeHeiSSeN', 'GUTgeHeiSSeN', 'gutGeHeiSSeN', 'GutGeHeiSSeN', 'gUtGeHeiSSeN', 'GUtGeHeiSSeN', 'guTGeHeiSSeN', 'GuTGeHeiSSeN', 'gUTGeHeiSSeN', 'GUTGeHeiSSeN', 'gutgEHeiSSeN', 'GutgEHeiSSeN', 'gUtgEHeiSSeN', 'GUtgEHeiSSeN', 'guTgEHeiSSeN', 'GuTgEHeiSSeN', 'gUTgEHeiSSeN', 'GUTgEHeiSSeN', 'gutGEHeiSSeN', 'GutGEHeiSSeN', 'gUtGEHeiSSeN', 'GUtGEHeiSSeN', 'guTGEHeiSSeN', 'GuTGEHeiSSeN', 'gUTGEHeiSSeN', 'GUTGEHeiSSeN']",6,1,reverse
ballettabend,TULle,"['baLleTTabend', 'BaLleTTabend', 'bALleTTabend', 'BALleTTabend', 'baLleTTAbend', 'BaLleTTAbend', 'bALleTTAbend', 'BALleTTAbend', 'baLleTTaBend', 'BaLleTTaBend', 'bALleTTaBend', 'BALleTTaBend', 'baLleTTABend', 'BaLleTTABend', 'bALleTTABend', 'BALleTTABend', 'baLleTTabEnd', 'BaLleTTabEnd', 'bALleTTabEnd', 'BALleTTabEnd', 'baLleTTAbEnd', 'BaLleTTAbEnd', 'bALleTTAbEnd', 'BALleTTAbEnd', 'baLleTTaBEnd', 'BaLleTTaBEnd', 'bALleTTaBEnd', 'BALleTTaBEnd', 'baLleTTABEnd', 'BaLleTTABEnd', 'bALleTTABEnd', 'BALleTTABEnd', 'baLleTTabeNd', 'BaLleTTabeNd', 'bALleTTabeNd', 'BALleTTabeNd', 'baLleTTAbeNd', 'BaLleTTAbeNd', 'bALleTTAbeNd', 'BALleTTAbeNd', 'baLleTTaBeNd', 'BaLleTTaBeNd', 'bALleTTaBeNd', 'BALleTTaBeNd', 'baLleTTABeNd', 'BaLleTTABeNd', 'bALleTTABeNd', 'BALleTTABeNd', 'baLleTTabENd', 'BaLleTTabENd', 'bALleTTabENd', 'BALleTTabENd', 'baLleTTAbENd', 'BaLleTTAbENd', 'bALleTTAbENd', 'BALleTTAbENd', 'baLleTTaBENd', 'BaLleTTaBENd', 'bALleTTaBENd', 'BALleTTaBENd', 'baLleTTABENd', 'BaLleTTABENd', 'bALleTTABENd', 'BALleTTABENd', 'baLleTTabenD', 'BaLleTTabenD', 'bALleTTabenD', 'BALleTTabenD', 'baLleTTAbenD', 'BaLleTTAbenD', 'bALleTTAbenD', 'BALleTTAbenD', 'baLleTTaBenD', 'BaLleTTaBenD', 'bALleTTaBenD', 'BALleTTaBenD', 'baLleTTABenD', 'BaLleTTABenD', 'bALleTTABenD', 'BALleTTABenD', 'baLleTTabEnD', 'BaLleTTabEnD', 'bALleTTabEnD', 'BALleTTabEnD', 'baLleTTAbEnD', 'BaLleTTAbEnD', 'bALleTTAbEnD', 'BALleTTAbEnD', 'baLleTTaBEnD', 'BaLleTTaBEnD', 'bALleTTaBEnD', 'BALleTTaBEnD', 'baLleTTABEnD', 'BaLleTTABEnD', 'bALleTTABEnD', 'BALleTTABEnD', 'baLleTTabeND', 'BaLleTTabeND', 'bALleTTabeND', 'BALleTTabeND', 'baLleTTAbeND', 'BaLleTTAbeND', 'bALleTTAbeND', 'BALleTTAbeND', 'baLleTTaBeND', 'BaLleTTaBeND', 'bALleTTaBeND', 'BALleTTaBeND', 'baLleTTABeND', 'BaLleTTABeND', 'bALleTTABeND', 'BALleTTABeND', 'baLleTTabEND', 'BaLleTTabEND', 'bALleTTabEND', 'BALleTTabEND', 'baLleTTAbEND', 'BaLleTTAbEND', 'bALleTTAbEND', 'BALleTTAbEND', 'baLleTTaBEND', 'BaLleTTaBEND', 'bALleTTaBEND', 'BALleTTaBEND', 'baLleTTABEND', 'BaLleTTABEND', 'bALleTTABEND', 'BALleTTABEND']",1,7,reverse
heißersehnte,SeeKS,"['heiSSersehnte', 'HeiSSersehnte', 'heiSSeRsehnte', 'HeiSSeRsehnte', 'heiSSerSehnte', 'HeiSSerSehnte', 'heiSSeRSehnte', 'HeiSSeRSehnte', 'heiSSersEhnte', 'HeiSSersEhnte', 'heiSSeRsEhnte', 'HeiSSeRsEhnte', 'heiSSerSEhnte', 'HeiSSerSEhnte', 'heiSSeRSEhnte', 'HeiSSeRSEhnte', 'heiSSerseHnte', 'HeiSSerseHnte', 'heiSSeRseHnte', 'HeiSSeRseHnte', 'heiSSerSeHnte', 'HeiSSerSeHnte', 'heiSSeRSeHnte', 'HeiSSeRSeHnte', 'heiSSersEHnte', 'HeiSSersEHnte', 'heiSSeRsEHnte', 'HeiSSeRsEHnte', 'heiSSerSEHnte', 'HeiSSerSEHnte', 'heiSSeRSEHnte', 'HeiSSeRSEHnte', 'heiSSersehNte', 'HeiSSersehNte', 'heiSSeRsehNte', 'HeiSSeRsehNte', 'heiSSerSehNte', 'HeiSSerSehNte', 'heiSSeRSehNte', 'HeiSSeRSehNte', 'heiSSersEhNte', 'HeiSSersEhNte', 'heiSSeRsEhNte', 'HeiSSeRsEhNte', 'heiSSerSEhNte', 'HeiSSerSEhNte', 'heiSSeRSEhNte', 'HeiSSeRSEhNte', 'heiSSerseHNte', 'HeiSSerseHNte', 'heiSSeRseHNte', 'HeiSSeRseHNte', 'heiSSerSeHNte', 'HeiSSerSeHNte', 'heiSSeRSeHNte', 'HeiSSeRSeHNte', 'heiSSersEHNte', 'HeiSSersEHNte', 'heiSSeRsEHNte', 'HeiSSeRsEHNte', 'heiSSerSEHNte', 'HeiSSerSEHNte', 'heiSSeRSEHNte', 'HeiSSeRSEHNte', 'heiSSersehnTe', 'HeiSSersehnTe', 'heiSSeRsehnTe', 'HeiSSeRsehnTe', 'heiSSerSehnTe', 'HeiSSerSehnTe', 'heiSSeRSehnTe', 'HeiSSeRSehnTe', 'heiSSersEhnTe', 'HeiSSersEhnTe', 'heiSSeRsEhnTe', 'HeiSSeRsEhnTe', 'heiSSerSEhnTe', 'HeiSSerSEhnTe', 'heiSSeRSEhnTe', 'HeiSSeRSEhnTe', 'heiSSerseHnTe', 'HeiSSerseHnTe', 'heiSSeRseHnTe', 'HeiSSeRseHnTe', 'heiSSerSeHnTe', 'HeiSSerSeHnTe', 'heiSSeRSeHnTe', 'HeiSSeRSeHnTe', 'heiSSersEHnTe', 'HeiSSersEHnTe', 'heiSSeRsEHnTe', 'HeiSSeRsEHnTe', 'heiSSerSEHnTe', 'HeiSSerSEHnTe', 'heiSSeRSEHnTe', 'HeiSSeRSEHnTe', 'heiSSersehNTe', 'HeiSSersehNTe', 'heiSSeRsehNTe', 'HeiSSeRsehNTe', 'heiSSerSehNTe', 'HeiSSerSehNTe', 'heiSSeRSehNTe', 'HeiSSeRSehNTe', 'heiSSersEhNTe', 'HeiSSersEhNTe', 'heiSSeRsEhNTe', 'HeiSSeRsEhNTe', 'heiSSerSEhNTe', 'HeiSSerSEhNTe', 'heiSSeRSEhNTe', 'HeiSSeRSEhNTe', 'heiSSerseHNTe', 'HeiSSerseHNTe', 'heiSSeRseHNTe', 'HeiSSeRseHNTe', 'heiSSerSeHNTe', 'HeiSSerSeHNTe', 'heiSSeRSeHNTe', 'HeiSSeRSeHNTe', 'heiSSersEHNTe', 'HeiSSersEHNTe', 'heiSSeRsEHNTe', 'HeiSSeRsEHNTe', 'heiSSerSEHNTe', 'HeiSSerSEHNTe', 'heiSSeRSEHNTe', 'HeiSSeRSEHNTe', 'heiSSersehntE', 'HeiSSersehntE', 'heiSSeRsehntE', 'HeiSSeRsehntE', 'heiSSerSehntE', 'HeiSSerSehntE', 'heiSSeRSehntE', 'HeiSSeRSehntE', 'heiSSersEhntE', 'HeiSSersEhntE', 'heiSSeRsEhntE', 'HeiSSeRsEhntE', 'heiSSerSEhntE', 'HeiSSerSEhntE', 'heiSSeRSEhntE', 'HeiSSeRSEhntE', 'heiSSerseHntE', 'HeiSSerseHntE', 'heiSSeRseHntE', 'HeiSSeRseHntE', 'heiSSerSeHntE', 'HeiSSerSeHntE', 'heiSSeRSeHntE', 'HeiSSeRSeHntE', 'heiSSersEHntE', 'HeiSSersEHntE', 'heiSSeRsEHntE', 'HeiSSeRsEHntE', 'heiSSerSEHntE', 'HeiSSerSEHntE', 'heiSSeRSEHntE', 'HeiSSeRSEHntE', 'heiSSersehNtE', 'HeiSSersehNtE', 'heiSSeRsehNtE', 'HeiSSeRsehNtE', 'heiSSerSehNtE', 'HeiSSerSehNtE', 'heiSSeRSehNtE', 'HeiSSeRSehNtE', 'heiSSersEhNtE', 'HeiSSersEhNtE', 'heiSSeRsEhNtE', 'HeiSSeRsEhNtE', 'heiSSerSEhNtE', 'HeiSSerSEhNtE', 'heiSSeRSEhNtE', 'HeiSSeRSEhNtE', 'heiSSerseHNtE', 'HeiSSerseHNtE', 'heiSSeRseHNtE', 'HeiSSeRseHNtE', 'heiSSerSeHNtE', 'HeiSSerSeHNtE', 'heiSSeRSeHNtE', 'HeiSSeRSeHNtE', 'heiSSersEHNtE', 'HeiSSersEHNtE', 'heiSSeRsEHNtE', 'HeiSSeRsEHNtE', 'heiSSerSEHNtE', 'HeiSSerSEHNtE', 'heiSSeRSEHNtE', 'HeiSSeRSEHNtE', 'heiSSersehnTE', 'HeiSSersehnTE', 'heiSSeRsehnTE', 'HeiSSeRsehnTE', 'heiSSerSehnTE', 'HeiSSerSehnTE', 'heiSSeRSehnTE', 'HeiSSeRSehnTE', 'heiSSersEhnTE', 'HeiSSersEhnTE', 'heiSSeRsEhnTE', 'HeiSSeRsEhnTE', 'heiSSerSEhnTE', 'HeiSSerSEhnTE', 'heiSSeRSEhnTE', 'HeiSSeRSEhnTE', 'heiSSerseHnTE', 'HeiSSerseHnTE', 'heiSSeRseHnTE', 'HeiSSeRseHnTE', 'heiSSerSeHnTE', 'HeiSSerSeHnTE', 'heiSSeRSeHnTE', 'HeiSSeRSeHnTE', 'heiSSersEHnTE', 'HeiSSersEHnTE', 'heiSSeRsEHnTE', 'HeiSSeRsEHnTE', 'heiSSerSEHnTE', 'HeiSSerSEHnTE', 'heiSSeRSEHnTE', 'HeiSSeRSEHnTE', 'heiSSersehNTE', 'HeiSSersehNTE', 'heiSSeRsehNTE', 'HeiSSeRsehNTE', 'heiSSerSehNTE', 'HeiSSerSehNTE', 'heiSSeRSehNTE', 'HeiSSeRSehNTE', 'heiSSersEhNTE', 'HeiSSersEhNTE', 'heiSSeRsEhNTE', 'HeiSSeRsEhNTE', 'heiSSerSEhNTE', 'HeiSSerSEhNTE', 'heiSSeRSEhNTE', 'HeiSSeRSEhNTE', 'heiSSerseHNTE', 'HeiSSerseHNTE', 'heiSSeRseHNTE', 'HeiSSeRseHNTE', 'heiSSerSeHNTE', 'HeiSSerSeHNTE', 'heiSSeRSeHNTE', 'HeiSSeRSeHNTE', 'heiSSersEHNTE', 'HeiSSersEHNTE', 'heiSSeRsEHNTE', 'HeiSSeRsEHNTE', 'heiSSerSEHNTE', 'HeiSSerSEHNTE', 'heiSSeRSEHNTE', 'HeiSSeRSEHNTE']",1,1,reverse
